Kuupäev,Tunni sademete summa mm,Õhutemperatuur °C
2010-11-08,0.250,1.700
2010-11-09,1.343,2.500
2010-11-10,0.200,5.000
2010-11-11,0.300,6.500
2010-11-12,0.550,5.530
2010-11-13,0.660,6.950
2010-11-14,0.533,6.450
2010-11-15,0.275,7.325
2010-11-16,1.300,6.400
2010-11-17,0.525,1.225
2010-11-18,1.058,2.592
2010-11-19,0.545,3.164
2010-11-20,0.289,3.433
2010-11-21,0.200,3.154
2010-11-22,0.367,3.033
2010-11-23,0.842,0.908
2010-11-24,0.686,-0.036
2010-11-25,0.562,-3.750
2010-11-27,0.300,-5.300
2010-12-02,0.300,-8.650
2010-12-03,0.380,-6.620
2010-12-04,0.225,-1.050
2010-12-05,1.150,-1.800
2010-12-06,0.317,-1.500
2010-12-07,0.400,1.900
2010-12-09,0.881,-3.000
2010-12-10,0.200,-3.400
2010-12-11,0.212,-0.963
2010-12-12,0.776,-4.829
2010-12-13,0.200,-3.700
2010-12-14,0.240,-3.260
2010-12-15,0.200,-3.800
2010-12-18,0.675,-11.850
2010-12-19,0.329,-9.929
2010-12-20,0.200,-9.400
2010-12-21,0.267,-4.650
2010-12-22,0.350,-3.550
2010-12-24,0.980,-9.065
2010-12-25,0.686,-7.995
2010-12-26,0.420,-6.100
2010-12-28,0.250,-5.100
2010-12-29,0.400,-5.500
2010-12-30,0.640,-6.640
2010-12-31,0.300,-3.667
2011-01-01,0.956,-2.638
2011-01-03,0.500,-3.000
2011-01-04,0.543,-2.529
2011-01-05,0.255,-2.136
2011-01-06,0.940,-4.320
2011-01-07,0.511,-2.600
2011-01-08,0.200,0.700
2011-01-09,1.100,1.057
2011-01-12,0.270,-0.320
2011-01-13,0.500,-0.850
2011-01-16,0.533,-1.822
2011-01-17,0.340,1.140
2011-01-18,0.300,-0.033
2011-01-19,0.350,0.250
2011-01-20,0.283,-0.633
2011-01-21,0.300,-4.000
2011-01-22,0.600,-3.425
2011-01-23,0.300,-6.200
2011-01-24,0.280,-2.260
2011-01-25,0.421,-2.200
2011-01-26,0.167,-4.267
2011-01-29,0.200,-0.500
2011-02-01,0.471,0.357
2011-02-02,0.400,0.350
2011-02-03,0.480,0.240
2011-02-04,0.400,0.600
2011-02-05,0.300,-0.050
2011-02-07,0.200,0.000
2011-02-08,0.540,0.480
2011-02-11,0.621,-5.400
2011-02-12,0.500,-8.300
2011-03-11,0.467,0.733
2011-03-12,0.267,0.400
2011-03-19,0.763,-0.562
2011-03-25,0.300,-3.900
2011-03-26,0.200,-3.200
2011-03-28,0.225,-0.300
2011-03-29,0.367,0.300
2011-04-01,0.371,0.914
2011-04-04,0.200,0.750
2011-04-06,0.567,1.278
2011-04-07,0.912,1.413
2011-04-08,0.600,1.000
2011-04-11,0.350,0.550
2011-04-12,0.200,0.700
2011-04-16,0.133,2.200
2011-05-03,1.683,3.900
2011-05-04,0.150,3.800
2011-05-13,0.967,12.467
2011-05-14,0.817,10.233
2011-05-15,0.700,9.133
2011-05-16,0.533,8.267
2011-05-17,0.650,8.800
2011-05-23,3.767,11.633
2011-05-24,1.200,10.000
2011-05-25,0.450,9.000
2011-05-27,0.250,12.350
2011-05-29,0.200,11.000
2011-06-11,0.600,22.600
2011-06-13,0.400,15.600
2011-06-17,2.100,14.438
2011-06-23,0.567,15.500
2011-06-30,1.600,22.900
2011-07-02,0.700,21.400
2011-07-03,0.900,16.950
2011-07-07,0.250,22.950
2011-07-11,2.600,18.800
2011-07-12,1.667,18.783
2011-07-14,0.440,18.480
2011-07-15,0.200,17.425
2011-07-16,1.333,17.417
2011-07-17,2.100,16.675
2011-07-19,1.633,17.867
2011-07-20,0.400,21.000
2011-07-21,0.433,21.967
2011-07-23,3.367,21.567
2011-07-27,2.000,20.225
2011-07-28,8.233,20.333
2011-07-29,0.550,19.700
2011-08-06,1.033,19.500
2011-08-07,1.725,20.675
2011-08-08,5.300,18.750
2011-08-09,1.011,17.600
2011-08-11,1.000,12.900
2011-08-14,0.225,19.400
2011-08-16,2.100,18.500
2011-08-18,0.400,17.300
2011-08-19,4.500,16.867
2011-08-20,4.018,16.118
2011-08-22,1.414,15.743
2011-08-29,0.800,15.650
2011-08-30,2.540,16.160
2011-09-01,0.500,16.300
2011-09-02,5.050,14.400
2011-09-03,4.333,14.900
2011-09-06,1.233,16.467
2011-09-07,0.633,15.900
2011-09-08,1.050,13.800
2011-09-12,6.500,17.500
2011-09-13,1.033,16.267
2011-09-14,1.300,15.300
2011-09-16,1.550,12.600
2011-09-19,0.650,14.925
2011-09-21,0.600,15.467
2011-09-22,1.050,14.650
2011-09-28,0.933,13.133
2011-10-03,0.300,13.562
2011-10-05,0.450,12.650
2011-10-06,0.500,12.800
2011-10-07,0.350,12.800
2011-10-08,0.250,10.150
2011-10-10,0.775,10.575
2011-10-11,1.625,9.200
2011-10-12,2.000,7.833
2011-10-13,2.700,6.150
2011-10-18,0.700,7.900
2011-10-19,1.675,9.125
2011-10-20,0.467,8.700
2011-10-22,0.125,9.575
2011-11-12,0.200,5.500
2011-11-13,0.300,4.600
2011-11-18,0.150,7.250
2011-11-19,0.740,7.860
2011-11-21,0.300,6.200
2011-11-23,0.200,6.500
2011-11-24,1.600,7.450
2011-11-25,0.520,7.870
2011-11-26,0.500,6.000
2011-11-27,0.740,8.240
2011-11-28,0.200,5.600
2011-12-02,0.824,5.500
2011-12-04,1.311,4.856
2011-12-05,0.250,4.550
2011-12-06,0.350,1.750
2011-12-07,0.250,4.150
2011-12-09,1.160,2.520
2011-12-10,0.771,4.100
2011-12-11,0.220,4.660
2011-12-12,0.450,4.100
2011-12-13,0.825,3.750
2011-12-14,0.929,4.386
2011-12-15,1.536,5.018
2011-12-17,0.638,2.500
2011-12-18,0.406,3.275
2011-12-19,0.478,3.633
2011-12-20,0.350,4.750
2011-12-23,0.733,1.200
2011-12-24,0.513,3.227
2011-12-26,0.450,6.050
2011-12-27,0.667,4.600
2011-12-29,0.286,4.743
2011-12-30,0.650,3.775
2012-01-02,0.740,2.470
2012-01-03,0.500,3.850
2012-01-04,1.000,3.867
2012-01-05,0.540,2.730
2012-01-06,0.483,1.083
2012-01-07,0.500,1.333
2012-01-08,0.473,0.800
2012-01-09,0.581,0.269
2012-01-10,0.500,1.300
2012-01-11,0.938,3.413
2012-01-12,1.592,3.777
2012-01-13,0.300,0.400
2012-01-14,0.250,-1.950
2012-01-17,0.433,-0.600
2012-01-18,0.325,0.625
2012-01-19,0.767,0.511
2012-01-20,0.773,0.164
2012-01-21,1.100,0.975
2012-01-22,0.367,-1.600
2012-01-23,0.300,-0.600
2012-01-24,0.357,-5.257
2012-01-25,0.150,-5.850
2012-02-07,0.167,-4.133
2012-02-08,0.413,-8.725
